Object ID,Title,Artist Display Name,Object Date,Classification,Link Resource,Avg. Anger,Avg. Contempt,Avg. Disgust,Avg. Fear,Avg. Happiness,Avg. Neutral,Avg. Sadness,Avg. Surprise,yearapprox,intyears
282877,"[Cut Contact Sheet of Four 120mm Negatives: Jane Smith Evans (3) and Billie Voorhees (1) in Walker Evans's Apartment at 441 East 92nd Street, New York City]",Walker Evans|Billie Voorhees|Jane Smith Evans,1940s,Photographs,http://www.metmuseum.org/art/collection/search/282877,0.0,0.0,0.0,0.0,0.9229999999999999,0.077,0.0,0.0,1940-01-01 00:00:00,1940
283118,Pierrot Running,Adrien Tournachon|Nadar|Jean-Charles Deburau,1854–55,Photographs,http://www.metmuseum.org/art/collection/search/283118,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,1854-01-01 00:00:00,1854
283261,Organ-grinder,Eugène Atget,1898–99,Photographs,http://www.metmuseum.org/art/collection/search/283261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1898-01-01 00:00:00,1898
283704,[Painted Plaster Figure of Seated Boy],Morton Bartlett,ca. 1950,Photographs,http://www.metmuseum.org/art/collection/search/283704,0.002,0.0,0.0,0.0,0.995,0.001,0.0,0.001,1950-01-01 00:00:00,1950
283705,[Painted Plaster Figure of Girl in Floral Skirt],Morton Bartlett,ca. 1950,Photographs,http://www.metmuseum.org/art/collection/search/283705,0.0,0.0,0.0,0.0,0.993,0.001,0.0,0.005,1950-01-01 00:00:00,1950
284177,The Aerialists,John Gutmann,"1938, printed later",Photographs,http://www.metmuseum.org/art/collection/search/284177,0.0,0.002,0.0,0.0,0.9620000000000001,0.036000000000000004,0.0,0.0,1938-01-01 00:00:00,1938
284883,"[Yale Graduate Photography Students on Street, near Accomac, Virginia]",Walker Evans,1973,Photographs,http://www.metmuseum.org/art/collection/search/284883,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1973-01-01 00:00:00,1973
286197,"Rouen, Place Eau-de-Robec",Eugène Atget,1908,Photographs,http://www.metmuseum.org/art/collection/search/286197,0.0,0.0,0.0,0.0,0.937,0.062,0.0,0.0,1908-01-01 00:00:00,1908
286517,Musical Mokes,J. Wood,1860s,Photographs,http://www.metmuseum.org/art/collection/search/286517,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,1860-01-01 00:00:00,1860
288058,"[Macrae, Ross, and Warner Families Outdoors]",Horatio Ross,ca. 1858,Photographs,http://www.metmuseum.org/art/collection/search/288058,0.0,0.0,0.0,0.0,0.8290000000000001,0.17,0.0,0.0,1858-01-01 00:00:00,1858
289445,"[Juice Stand, New York]",Berenice Abbott,1929–30,Photographs,http://www.metmuseum.org/art/collection/search/289445,0.0,0.001,0.0,0.0,0.828,0.16699999999999998,0.003,0.0,1929-01-01 00:00:00,1929
289703,Harmol,Charles Clough,1983,Photographs,http://www.metmuseum.org/art/collection/search/289703,0.063,0.0,0.002,0.069,0.006999999999999999,0.062,0.003,0.794,1983-01-01 00:00:00,1983
291767,"[Smiling, Nude Baby Holding Foot, Seated on Furniture Draped with Floral Print Fabric]",Unknown,1850s,Photographs,http://www.metmuseum.org/art/collection/search/291767,0.0,0.0,0.0,0.0,0.971,0.015,0.013000000000000001,0.0,1850-01-01 00:00:00,1850
292072,Robert Rauschenberg,Chuck Close|Robert Rauschenberg,1996,Photographs,http://www.metmuseum.org/art/collection/search/292072,0.0,0.0,0.0,0.0,0.785,0.21100000000000002,0.004,0.0,1996-01-01 00:00:00,1996
299319,"Mildred Anthony, Standing by Mounted Animals Which She Killed",Debbie Grossman,2010,Photographs,http://www.metmuseum.org/art/collection/search/299319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2010-01-01 00:00:00,2010
307298,Hank Williams,Daniel Faust,"1989, printed 2013",Photographs,http://www.metmuseum.org/art/collection/search/307298,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0.0,1989-01-01 00:00:00,1989
333879,"The Drunkards, after Velázquez",Velázquez (Diego Rodríguez de Silva y Velázquez)|Goya (Francisco de Goya y Lucientes),1778,Prints,http://www.metmuseum.org/art/collection/search/333879,0.0,0.001,0.0,0.0,0.981,0.018000000000000002,0.0,0.0,1778-01-01 00:00:00,1778
334014,Two men killing their sister's lover in her presence; folio 77 (recto) from the Madrid Album 'B'.,Goya (Francisco de Goya y Lucientes),1796–97,Drawings,http://www.metmuseum.org/art/collection/search/334014,0.015,0.0,0.005,0.14800000000000002,0.013999999999999999,0.092,0.027000000000000003,0.701,1796-01-01 00:00:00,1796
334178,Tête-à-tête,Edvard Munch,1894,Prints,http://www.metmuseum.org/art/collection/search/334178,0.0,0.0,0.0,0.0,0.985,0.015,0.0,0.0,1894-01-01 00:00:00,1894
334316,Portrait of the Composer André-Ernest-Modeste Grétry (1741-1813),François Dumont,1808,Drawings,http://www.metmuseum.org/art/collection/search/334316,0.0,0.0,0.0,0.0,0.72,0.27899999999999997,0.0,0.0,1808-01-01 00:00:00,1808
334713,Design in Elevation for the Façade of a Building.,Cigoli (Ludovico Cardi),1590–1610,Drawings,http://www.metmuseum.org/art/collection/search/334713,0.002,0.001,0.004,0.18,0.015,0.068,0.011000000000000001,0.7190000000000001,1590-01-01 00:00:00,1590
334947,A Ride to School,Currier & Ives,1874–78,Prints,http://www.metmuseum.org/art/collection/search/334947,0.0,0.0,0.0,0.0,0.945,0.053,0.0,0.001,1874-01-01 00:00:00,1874
334949,Frederick de Vries,Hendrick Goltzius,1597,Prints,http://www.metmuseum.org/art/collection/search/334949,0.0,0.0,0.0,0.0,0.87,0.13,0.0,0.0,1597-01-01 00:00:00,1597
335408,Vor dem Pantheon,Heinrich Krenes,1908,Drawings,http://www.metmuseum.org/art/collection/search/335408,0.0,0.002,0.0,0.0,0.9940000000000001,0.003,0.0,0.0,1908-01-01 00:00:00,1908
335806,Design for a Frame,Johann Oktavian Salver,1755,Drawings,http://www.metmuseum.org/art/collection/search/335806,0.006999999999999999,0.001,0.0,0.001,0.857,0.131,0.001,0.002,1755-01-01 00:00:00,1755
336831,The Treacherous Sinon Brought into the Trajan's Camp by the Shepherds,Jean Mignon|Luca Penni,1535–55,Prints,http://www.metmuseum.org/art/collection/search/336831,0.0,0.0,0.0,0.025,0.004,0.205,0.013999999999999999,0.7509999999999999,1535-01-01 00:00:00,1535
336946,'Fantaisie sur le costume moderne': Two female haute couture figures,Léon Bakst,1910,Drawings|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/336946,0.0,0.01,0.0,0.0,0.789,0.2,0.001,0.0,1910-01-01 00:00:00,1910
337554,"Frontispiece for an edition of ""Les Ballades"" by Théodore de Banville",Édouard Manet|Berthe Morisot|Stéphane Mallarmé,1874,Prints,http://www.metmuseum.org/art/collection/search/337554,0.0,0.001,0.0,0.0,0.753,0.24600000000000002,0.0,0.0,1874-01-01 00:00:00,1874
337820,Venus and Cupid (r); Studies of a Woman (v.),Nikolaus Knüpfer,1620–60,Drawings,http://www.metmuseum.org/art/collection/search/337820,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1620-01-01 00:00:00,1620
337860,Perfect Harmony,Jean Michel Moreau the Younger,1776,Drawings,http://www.metmuseum.org/art/collection/search/337860,0.001,0.0,0.001,0.0,0.738,0.21,0.05,0.0,1776-01-01 00:00:00,1776
338518,The Bone Player,William Sidney Mount|François Delarue|Jean-Baptiste Adolphe Lafosse|William Schaus,1857,Prints,http://www.metmuseum.org/art/collection/search/338518,0.004,0.004,0.011000000000000001,0.0,0.935,0.045,0.0,0.001,1857-01-01 00:00:00,1857
338574,Marcolfa Discovers BertoldinoTrying to Hatch Eggs (recto); Sketch of Bertoldino (verso),Giuseppe Maria Crespi,1709–10,Drawings,http://www.metmuseum.org/art/collection/search/338574,0.0,0.002,0.0,0.0,0.875,0.122,0.0,0.001,1709-01-01 00:00:00,1709
338994,Bust of a Man Facing Right,Guercino (Giovanni Francesco Barbieri),1591–1666,Drawings,http://www.metmuseum.org/art/collection/search/338994,0.002,0.0,0.0,0.0,0.938,0.048,0.009000000000000001,0.001,1591-01-01 00:00:00,1591
339117,Lippincott's: August,William James Glackens|J. B. Lippincott Company,1894,Prints|Posters,http://www.metmuseum.org/art/collection/search/339117,0.0,0.005,0.001,0.0,0.735,0.26,0.0,0.0,1894-01-01 00:00:00,1894
339215,Harper's: Christmas,"Edward Penfield|Harper and Brothers, Publishers",1895,Prints|Posters,http://www.metmuseum.org/art/collection/search/339215,0.0,0.057,0.0,0.0,0.731,0.21100000000000002,0.0,0.0,1895-01-01 00:00:00,1895
339489,"Harper's, August","Edward Penfield|Harper and Brothers, Publishers",1894,Prints|Posters,http://www.metmuseum.org/art/collection/search/339489,0.0,0.004,0.0,0.0,0.7559999999999999,0.24,0.0,0.0,1894-01-01 00:00:00,1894
340795,Seated John the Baptist with a Lamb in a Landscape,Tommaso Minardi,1787–1871,Drawings,http://www.metmuseum.org/art/collection/search/340795,0.0,0.001,0.0,0.0,0.907,0.091,0.0,0.0,1787-01-01 00:00:00,1787
343051,Sketch of a Young Boy,Eugène-Ernest Hillemacher,1857,Drawings,http://www.metmuseum.org/art/collection/search/343051,0.0,0.002,0.0,0.0,0.77,0.228,0.0,0.0,1857-01-01 00:00:00,1857
347688,Strolling Violinist at an Ale House Door,Adriaen van Ostade,1625–85,Drawings,http://www.metmuseum.org/art/collection/search/347688,0.0,0.001,0.0,0.0,0.9640000000000001,0.035,0.0,0.0,1625-01-01 00:00:00,1625
347910,Street Scene: Vendor of Brushes,Thomas Rowlandson,1780–1827,Drawings,http://www.metmuseum.org/art/collection/search/347910,0.0,0.001,0.0,0.0,0.725,0.27399999999999997,0.0,0.0,1780-01-01 00:00:00,1780
348871,The Politicians,Lou Barlow,1995,Prints,http://www.metmuseum.org/art/collection/search/348871,0.0,0.003,0.0,0.0,0.833,0.163,0.001,0.0,1995-01-01 00:00:00,1995
348880,Nicolas Potier de Novion,Robert Nanteuil,1657,Prints,http://www.metmuseum.org/art/collection/search/348880,0.0,0.001,0.0,0.0,0.9570000000000001,0.042,0.0,0.0,1657-01-01 00:00:00,1657
348898,Chancelier Michel IV Le Tellier,Robert Nanteuil,1659,Prints,http://www.metmuseum.org/art/collection/search/348898,0.0,0.0,0.0,0.0,0.9229999999999999,0.076,0.0,0.0,1659-01-01 00:00:00,1659
348899,Chancelier Michel IV Le Tellier,Robert Nanteuil,1658,Prints,http://www.metmuseum.org/art/collection/search/348899,0.0,0.0,0.0,0.0,0.887,0.11199999999999999,0.0,0.0,1658-01-01 00:00:00,1658
349060,Victor Bouthillier,Robert Nanteuil,1662,Prints,http://www.metmuseum.org/art/collection/search/349060,0.0,0.001,0.0,0.0,0.925,0.07400000000000001,0.0,0.0,1662-01-01 00:00:00,1662
349085,Denis de La Barde,Robert Nanteuil,1657,Prints,http://www.metmuseum.org/art/collection/search/349085,0.0,0.003,0.0,0.0,0.75,0.23399999999999999,0.012,0.0,1657-01-01 00:00:00,1657
351410,Simon Dreux d'Aubray,Robert Nanteuil,1658,Prints,http://www.metmuseum.org/art/collection/search/351410,0.0,0.001,0.0,0.0,0.8240000000000001,0.171,0.003,0.0,1658-01-01 00:00:00,1658
351411,Claude Auvry,Robert Nanteuil,1660,Prints,http://www.metmuseum.org/art/collection/search/351411,0.0,0.005,0.0,0.0,0.9890000000000001,0.006,0.0,0.0,1660-01-01 00:00:00,1660
351972,The Man with the Flute,Cornelis Bloemaert,1625,Prints,http://www.metmuseum.org/art/collection/search/351972,0.0,0.002,0.0,0.0,0.94,0.057999999999999996,0.0,0.0,1625-01-01 00:00:00,1625
352087,Le Chancelier Michel IV Le Tellier,Robert Nanteuil,1662,Prints,http://www.metmuseum.org/art/collection/search/352087,0.0,0.003,0.0,0.0,0.9620000000000001,0.035,0.0,0.0,1662-01-01 00:00:00,1662
352113,Ferdinand de Neufville de Villeroy,Robert Nanteuil,ca. 1664,Prints,http://www.metmuseum.org/art/collection/search/352113,0.0,0.002,0.0,0.0,0.8029999999999999,0.195,0.0,0.0,1664-01-01 00:00:00,1664
352328,Marilyn,"Aetna Silkscreen Products, Inc.|Du-Art Displays|Andy Warhol|Factory Additions",1967,Prints,http://www.metmuseum.org/art/collection/search/352328,0.0,0.0,0.0,0.0,0.946,0.021,0.0,0.032,1967-01-01 00:00:00,1967
352430,Portraits of Eminent Scotch Characters,John Kay,1784–1819,Albums|Prints,http://www.metmuseum.org/art/collection/search/352430,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1784-01-01 00:00:00,1784
355323,International: October,Frederick Richardson,ca. 1896,Prints,http://www.metmuseum.org/art/collection/search/355323,0.0,0.003,0.0,0.0,0.982,0.015,0.0,0.0,1896-01-01 00:00:00,1896
356526,The Publisher Aubert (You must admit the government has a comic appearance),Charles-Joseph Traviès|Charles Philipon|Delaporte,1831,Prints,http://www.metmuseum.org/art/collection/search/356526,0.0,0.0,0.0,0.0,0.9940000000000001,0.004,0.0,0.001,1831-01-01 00:00:00,1831
359386,"The Summer Shower, or Mademoiselle Par, a Pluye","George Townley Stubbs|Anonymous, British, 18th century","May 16, 1786",Prints,http://www.metmuseum.org/art/collection/search/359386,0.0,0.001,0.0,0.0,0.769,0.228,0.0,0.001,1786-01-01 00:00:00,1786
360258,Young Woman Holding a Candle in a Bedchamber,Nicholas Verkolje|Godfried Schalcken,1690–1715,Prints,http://www.metmuseum.org/art/collection/search/360258,0.0,0.0,0.0,0.003,0.754,0.004,0.239,0.0,1690-01-01 00:00:00,1690
363848,Boy (loq.) O don't I pity them poor Nobs in Carriages this hot weather,John Leech,1830–64,Drawings,http://www.metmuseum.org/art/collection/search/363848,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1830-01-01 00:00:00,1830
363989,How to Escape Losing,Thomas Rowlandson,ca. 1791,Drawings,http://www.metmuseum.org/art/collection/search/363989,0.002,0.001,0.001,0.013999999999999999,0.8240000000000001,0.111,0.025,0.022000000000000002,1791-01-01 00:00:00,1791
364999,"–They're talking about new elections. –Before I vote for a candidate, I want him to be examined by a doctor to make sure he is not declared invalid again, from 'News of the day,' published in Le Charivari, September 27, 1869",Walter Frères|Honoré Daumier|Arnaud de Vresse,"September 27, 1869",Prints,http://www.metmuseum.org/art/collection/search/364999,0.0,0.004,0.0,0.006999999999999999,0.941,0.043,0.004,0.001,1869-01-01 00:00:00,1869
365751,"Scene from Vanity Fair: ""Jos and Becky""",Jerry Barret|William Makepeace Thackeray,1848–80,Drawings,http://www.metmuseum.org/art/collection/search/365751,0.002,0.004,0.002,0.0,0.8240000000000001,0.16699999999999998,0.001,0.0,1848-01-01 00:00:00,1848
365758,Illustration to a Pastoral Poem by Herrick,Edwin Austin Abbey,1870–1911,Drawings,http://www.metmuseum.org/art/collection/search/365758,0.0,0.0,0.0,0.0,0.9740000000000001,0.026000000000000002,0.0,0.0,1870-01-01 00:00:00,1870
366994,Pilate Washing His Hands,Martin Schongauer,ca. 1435–1491,Prints,http://www.metmuseum.org/art/collection/search/366994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1435-01-01 00:00:00,1435
367865,Mother,John Sloan,1906,Prints,http://www.metmuseum.org/art/collection/search/367865,0.0,0.008,0.0,0.0,0.746,0.23199999999999998,0.0,0.013000000000000001,1906-01-01 00:00:00,1906
368903,"Veritas, from Proposopographia",Philips Galle|Philips Galle,ca. 1585–90,Prints,http://www.metmuseum.org/art/collection/search/368903,0.0,0.003,0.001,0.012,0.003,0.21899999999999997,0.002,0.759,1585-01-01 00:00:00,1585
371644,Nature (The Calmady Children),"Samuel Cousins|Sir Thomas Lawrence|Laura Anne Calmady|Emily Calmady|Hodgson, Boys, and Graves",1835,Prints,http://www.metmuseum.org/art/collection/search/371644,0.0,0.0,0.0,0.0,0.927,0.073,0.0,0.0,1835-01-01 00:00:00,1835
374136,Dance Hall,Harold Anchel|WPA,1935–43,Prints,http://www.metmuseum.org/art/collection/search/374136,0.0,0.004,0.0,0.0,0.7509999999999999,0.23600000000000002,0.01,0.0,1935-01-01 00:00:00,1935
374925,The Bride,Ben Hoffman Abramowitz|WPA,1935–43,Prints,http://www.metmuseum.org/art/collection/search/374925,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0.0,1935-01-01 00:00:00,1935
378027,Plate 33 from 'Los Caprichos':To the Count Palatine (Al Conde Palatino.),Goya (Francisco de Goya y Lucientes),1799,Prints,http://www.metmuseum.org/art/collection/search/378027,0.0,0.001,0.0,0.0,0.983,0.016,0.0,0.0,1799-01-01 00:00:00,1799
37868,,,ca. 1725,Paintings,http://www.metmuseum.org/art/collection/search/37868,0.0,0.002,0.0,0.0,0.9209999999999999,0.077,0.0,0.0,1725-01-01 00:00:00,1725
381126,Young America Making His Mark,"Anonymous, American, 19th century",ca. 1840–49,Prints,http://www.metmuseum.org/art/collection/search/381126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1840-01-01 00:00:00,1840
381683,Noh Dancer,John La Farge,ca. 1886,Prints,http://www.metmuseum.org/art/collection/search/381683,0.001,0.0,0.0,0.0,0.991,0.006,0.001,0.0,1886-01-01 00:00:00,1886
383072,Lust (Luxuria) from The Seven Deadly Sins,Pieter Bruegel the Elder|Pieter van der Heyden|Hieronymus Cock,1558,Prints,http://www.metmuseum.org/art/collection/search/383072,0.008,0.0,0.0,0.001,0.006,0.025,0.0,0.9590000000000001,1558-01-01 00:00:00,1558
383735,Studies of ten (?) heads and two ears (recto); Studies of three figures and a head (verso),Gerard David,ca. 1498,Drawings,http://www.metmuseum.org/art/collection/search/383735,0.0,0.0,0.0,0.0,0.997,0.001,0.001,0.0,1498-01-01 00:00:00,1498
384004,Portrait of Rabelais,Félix Bracquemond|François Rabelais,1868,Prints,http://www.metmuseum.org/art/collection/search/384004,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,1868-01-01 00:00:00,1868
384584,A Skeri Girl,Anders Zorn,1912,Prints,http://www.metmuseum.org/art/collection/search/384584,0.0,0.0,0.0,0.0,0.99,0.006999999999999999,0.002,0.0,1912-01-01 00:00:00,1912
386115,Laughter (from Heads Representing the Various Passions of the Soul; as they are Expressed in the Human Countenance: Drawn by that Great Master Monsieur Le Brun),"Anonymous, British, 18th century|Charles Le Brun|Robert Sayer",1765,Prints,http://www.metmuseum.org/art/collection/search/386115,0.0,0.006,0.002,0.0,0.992,0.0,0.0,0.0,1765-01-01 00:00:00,1765
386427,On Sunday (Bohemia),Emil Orlik,1905,Prints,http://www.metmuseum.org/art/collection/search/386427,0.0,0.004,0.0,0.0,0.8170000000000001,0.163,0.015,0.001,1905-01-01 00:00:00,1905
386457,Virility,Abraham Bosse|Jean I Leblond,1636,Prints,http://www.metmuseum.org/art/collection/search/386457,0.0,0.001,0.0,0.0,0.845,0.14300000000000002,0.002,0.009000000000000001,1636-01-01 00:00:00,1636
387394,Mrs. Page (Merry Wives of Windsor),Louis Haghe|S. & J. Fuller|William Day|William Shakespeare|Matthew William Peters,"April 5, 1826",Prints,http://www.metmuseum.org/art/collection/search/387394,0.0,0.003,0.0,0.0,0.9520000000000001,0.044000000000000004,0.0,0.0,1826-01-01 00:00:00,1826
387734,"The Birth of the Virgin, from The Life of the Virgin",Albrecht Dürer,ca. 1503,Prints,http://www.metmuseum.org/art/collection/search/387734,0.0,0.001,0.0,0.0,0.9179999999999999,0.078,0.001,0.002,1503-01-01 00:00:00,1503
388516,Artists Judging Works of Art,George Bellows|George Bellows,1916,Prints,http://www.metmuseum.org/art/collection/search/388516,0.0,0.0,0.0,0.0,0.8320000000000001,0.16699999999999998,0.001,0.001,1916-01-01 00:00:00,1916
388949,"The Bostonians Paying the Excise-Man, or Tarring & Feathering",R. Sayer and J. Bennett|Philip Dawe,"October 31, 1774",Prints,http://www.metmuseum.org/art/collection/search/388949,0.0,0.001,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1774-01-01 00:00:00,1774
388955,"The Bostonians Paying the Excise-Man, or Tarring & Feathering",David Claypoole Johnston|Pendleton's Lithography,1830,Prints,http://www.metmuseum.org/art/collection/search/388955,0.0,0.0,0.0,0.0,0.995,0.001,0.001,0.002,1830-01-01 00:00:00,1830
388956,"A New Method of Macarony Making, as Practised at Boston",Pendleton's Lithography|David Claypoole Johnston,1830,Prints,http://www.metmuseum.org/art/collection/search/388956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1830-01-01 00:00:00,1830
389073,The Whitehall Pump,"Anonymous, British, 18th century","May 1, 1774",Prints,http://www.metmuseum.org/art/collection/search/389073,0.001,0.006999999999999999,0.0,0.001,0.723,0.261,0.0,0.006999999999999999,1774-01-01 00:00:00,1774
389145,"I Expand and Live in the Warm Day Like Corn and Melons (Illustration for Ralph Waldo Emerson's ""Nature"")",Christopher Pearse Cranch,1830–92,Drawings,http://www.metmuseum.org/art/collection/search/389145,0.0,0.001,0.0,0.0,0.9109999999999999,0.087,0.0,0.0,1830-01-01 00:00:00,1830
389890,Painter at an Easel,Michel Lasne|Abraham Bosse|Pierre Mariette,1620–67,Prints,http://www.metmuseum.org/art/collection/search/389890,0.0,0.035,0.0,0.0,0.7809999999999999,0.184,0.0,0.001,1620-01-01 00:00:00,1620
391212,Peasant Couple Dancing,Albrecht Dürer,1514,Prints,http://www.metmuseum.org/art/collection/search/391212,0.021,0.004,0.006,0.0,0.7390000000000001,0.22699999999999998,0.001,0.003,1514-01-01 00:00:00,1514
391372,The Favourite Cat and De La-Tour Painter,John Kay|Maurice Quentin de La Tour,1813,Prints,http://www.metmuseum.org/art/collection/search/391372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1813-01-01 00:00:00,1813
392257,"Thanksgiving Day – The Dance (Harper's Weekly, Vol. II)",Winslow Homer,"November 27, 1858",Prints,http://www.metmuseum.org/art/collection/search/392257,0.0,0.001,0.0,0.0,0.715,0.27699999999999997,0.005,0.001,1858-01-01 00:00:00,1858
392426,The Thin Kitchen,Pieter Bruegel the Elder|Pieter van der Heyden|Hieronymus Cock,1563,Prints,http://www.metmuseum.org/art/collection/search/392426,0.035,0.0,0.003,0.14,0.0,0.024,0.004,0.7929999999999999,1563-01-01 00:00:00,1563
